id,period,model,prompt_type,question,gold_answer,model_answer,token_f1,sacrebleu,bertscore_f1,rouge1_f1,rougeL_f1,cosine_similarity
1309,pre1500,gpt-5-chat-latest,cot,What monumental building projects were associated with Justinian during his reign?,"Justinian's era was characterized by extensive **urban development and architectural projects** that reflected the ambition of his administration. Besides the iconic Hagia Sophia, Justinian also initiated restoration efforts for damaged structures and the building of new fortifications, which were essential for protecting the empire’s borders and maintaining stability. This focus on monumental architecture not only demonstrated power and wealth but also aimed to ensure the Byzantine Empire's cultural and religious legacy, showcasing Justinian's vision of a unified and glorious empire amidst the geopolitical fragmentation of the time.","During Emperor Justinian I’s reign (527–565 CE), monumental building projects embodied his ambition to restore imperial glory and strengthen Christianity’s presence in the Byzantine Empire. His most famous commission was the **Hagia Sophia** in Constantinople, a massive domed church rebuilt after the Nika Riots of 532 and considered a masterpiece of Byzantine architecture. Justinian also sponsored the reconstruction of the **Church of the Holy Apostles** and numerous other churches throughout the empire. He undertook extensive **fortification projects**, rebuilding **city walls**, **bridges**, **aqueducts**, and **harbors**, especially in Constantinople and frontier regions to protect against invasions. Additionally, Justinian oversaw the construction of public works such as **hospitals**, **monasteries**, and **palaces**, and restored major cities like **Antioch** after disasters. These projects not only symbolized imperial power and piety but also served practical purposes of defense and administration, helping to consolidate and display the might of his revived Roman Empire.",0.17167381974248924,1.6215688306617997,0.8778682947158813,0.39662447257383965,0.21097046413502107,0.85828584
228,pre1500,gpt-5-chat-latest,cot,What were the Vedas primarily used for in rituals within Aryan society?,"In Aryan society, the Vedas served an essential role in the transmission of cultural and religious beliefs through rituals that focused on divine worship and societal hierarchy. They facilitated the Aryans' understanding of the cosmos and moral conduct, as they offered explanations for existence through concepts like karma and samsara—ideas that were developed in later texts, such as the Upanishads. The rituals, which involved elaborate sacrifices and altars, emphasized the need for social order and adherence to inherited status, thereby leading to the establishment of the caste system. Furthermore, the Vedas provided a means of oral education for the illiterate, allowing knowledge of the sacred texts to influence the values and roles of different societal classes, ultimately shaping the very blueprint of Jain and Hindu traditions.","The Vedas, composed by the early Aryans in ancient India, were collections of hymns, chants, prayers, and ritual instructions dedicated to various deities. In Aryan society, they served as sacred texts that guided religious and ceremonial life. Their primary use in rituals was to invoke and please the gods—such as Indra, Agni, and Varuna—through precise recitation of hymns and performance of sacrifices (yajnas). These offerings were believed to maintain cosmic order (ṛta), ensure prosperity, and secure divine favor for the community. The priests (Brahmins) memorized and recited the Vedas during rituals, as the correct pronunciation and rhythm were thought to hold spiritual power. Thus, the Vedas functioned not only as liturgical manuals but also as the foundation of early Aryan religion and social hierarchy.  

**Answer:** The Vedas were primarily used as ritual manuals in which priests recited hymns and performed sacrifices to honor and gain favor from the gods, ensuring cosmic order and communal well-being.",0.19928825622775798,3.9956867330659125,0.8619126081466675,0.38596491228070184,0.19649122807017544,0.81425816
51,pre1500,gpt-5-chat-latest,cot,What do the Twelve Tribes of Israel descend from according to the text?,"In examining the origins of the Twelve Tribes of Israel, the text indicates that they can be traced back to Jacob, the son of Isaac and grandson of Abraham. Abraham, a significant patriarch in Hebrew history, plays a crucial role as he is noted to have migrated from Ur to Canaan, establishing a new home for his family. This journey signifies not only physical relocation but also the spiritual and cultural evolution of the Hebrews. Thus, the tribes emerge from a familial lineage that is foundational to their identity and societal structure, showcasing the importance of these biblical figures in the religious narratives that have been preserved over centuries.","According to the biblical text, the Twelve Tribes of Israel trace their descent from the twelve sons of Jacob, who was also called Israel. Jacob was the grandson of Abraham and the son of Isaac. Each son became the patriarch or ancestor of a tribe that carried his name—Reuben, Simeon, Levi, Judah, Dan, Naphtali, Gad, Asher, Issachar, Zebulun, Joseph, and Benjamin. Joseph’s line was later divided into two tribes named after his sons, Ephraim and Manasseh, maintaining the number twelve. Thus, the Twelve Tribes of Israel descend directly from Jacob’s twelve sons, representing the family’s expansion into the nation of Israel.",0.18095238095238095,10.069412096296766,0.8556391000747681,0.383177570093458,0.2336448598130841,0.83089143
1518,pre1500,gpt-5-chat-latest,cot,What were the two main groups involved in the conflicts described during Muhammad's last years?,"During Muhammad's last years, the two primary groups involved in the conflicts were the **Muslim community in Medina** and the **Meccan Quraysh tribe**. The Muslims, led by Muhammad, faced fierce opposition from their former brethren who resided in Mecca. This ongoing conflict was not just a struggle between different faiths but was also steeped in familial ties, as many individuals on both sides had blood relations despite their differing beliefs. The culmination of this conflict occurred when the Quraysh tribe surrendered in 630, which allowed Muhammad to cleanse the Kaaba of its polytheistic idols, fulfilling a crucial spiritual and communal objective for the emergent Muslim ummah.","During the final years of the Prophet Muhammad’s life (circa 628–632 CE), the main conflicts were between two primary groups in Arabia. On one side were the **Muslims of Medina**, led by Muhammad, who sought to unify the Arabian Peninsula under Islam. On the other were the **Quraysh of Mecca** and their allies among various Arabian tribes that opposed Islamic expansion and the growing political influence of Muhammad’s community.  

These struggles included key events such as the Treaty of Hudaybiyyah, the eventual peaceful conquest of Mecca, and subsequent campaigns against resisting tribes. By the time of Muhammad’s death in 632 CE, most of Arabia had accepted Islam, ending the longstanding conflict between these two factions.  

**Answer:** The two main groups were the Muslims of Medina (led by Muhammad) and the Quraysh of Mecca with their allied tribes.",0.18930041152263377,5.313877229051827,0.8671265840530396,0.38056680161943324,0.21862348178137653,0.8148088
563,pre1500,gpt-5-chat-latest,cot,What role did enslaved people play in the agricultural system of Aksumite society?,"In the context of Aksumite society, enslaved individuals were not only integral to the agricultural workforce but also indicative of the social hierarchy present at the time. The existence of the enslaved class underpinned the economic prosperity of the kingdom, especially during its height from the third to the sixth century CE, when trade and agricultural output were crucial. These enslaved workers likely contributed significantly to estate management and agricultural practices, enabling the nobility to focus on governance and trade relationships. Therefore, the reliance on enslaved labor reflected both the economic necessities of farming and the societal structures that supported Aksum's power within the region.","Enslaved people were a small but significant part of the Aksumite agricultural system, supplementing the labor provided by free peasants. Aksum’s economy depended heavily on agriculture—especially grain, livestock, and trade in cash crops like ivory and incense—and enslaved workers helped maintain productivity in this agrarian base. They were often captured through warfare or acquired via trade routes that connected Aksum to the Red Sea and interior regions of Africa.  

Within the agricultural hierarchy, enslaved individuals performed strenuous tasks such as cultivating fields, tending herds, and managing irrigation, particularly on estates owned by nobles or wealthy merchants. Their labor ensured surplus production, which supported urban centers, royal projects, and long-distance trade. However, enslaved people were not the dominant labor force; most Aksumite agriculture relied on small freehold farmers. Thus, while slaves were vital for sustaining elite wealth and supplementing labor shortages, they functioned within a broader system of mixed labor arrangements that supported Aksum’s prosperity and regional influence.",0.1450381679389313,2.1253492263910645,0.8691195249557495,0.32958801498127344,0.18726591760299624,0.86485094
501,pre1500,gpt-5-chat-latest,cot,What was the impact of the Edict of Milan on the legality of Christianity in the Roman Empire?,"In issuing the **Edict of Milan**, Emperor **Constantine** effectively transformed the status of Christianity from one of illegality to a recognized and tolerated religion within the Roman Empire. The edict came as a response to the previous waves of persecution, notably during the reigns of emperors such as **Nero** and **Diocletian**, who sought to suppress Christianity by destroying churches and punishing non-compliance with traditional sacrificial rites. The legalization of Christianity not only alleviated the immediate threat of persecution but also fostered a new era of Christian identity and community. The commitment to religious toleration outlined in the edict empowered Christians to openly practice their faith, which previously had to be conducted in secret, thus promoting the establishment of congregations and the rapid growth of Christianity as a significant cultural force in the empire.","The Edict of Milan, issued in 313 CE by Roman emperors Constantine I and Licinius, had a transformative impact on the status of Christianity in the Roman Empire. Prior to the edict, Christians often faced persecution and legal disadvantages for refusing to participate in traditional Roman religious practices. The edict proclaimed religious tolerance throughout the empire, granting all individuals the freedom to worship any deity they chose. Most importantly, it legalized Christianity, ending official persecution and allowing Christians to practice openly without fear of punishment.  

It also mandated the restoration of confiscated Christian property, symbolizing a shift toward imperial support. This new policy did not make Christianity the state religion immediately, but it marked a crucial turning point in its relationship with the Roman government. Over time, the Edict of Milan set the stage for Christianity’s expansion, its increasing political influence, and its ultimate adoption as the empire’s official religion in the late 4th century.  

**Answer:** The Edict of Milan legalized Christianity in the Roman Empire, ending persecution, restoring property, and establishing religious freedom, paving the way for Christianity’s growth and official acceptance.",0.21518987341772153,7.145858118000108,0.8816272616386414,0.4625,0.27499999999999997,0.8874151
457,pre1500,gpt-5-chat-latest,cot,What revolutionary communication tool was developed during the Iron Age?,"The **alphabet**, introduced by the Phoenicians during the Iron Age, represents a foundational change in communication methods of the time. Unlike earlier writing systems, which were often complex and limited to elite use, the Phoenician alphabet was simpler, making it accessible to a broader population. This democratization of writing enabled increased literacy among diverse groups, including traders and local artisans, which was crucial for the flourishing trade networks across the Mediterranean. The spread of the alphabet further led to interactions among different cultures, helping to foster economic and social ties during a pivotal era of cultural development.","During the Iron Age, societies experienced major technological and cultural transformations that influenced communication. While iron tools improved trade and warfare, the most revolutionary communication development was the widespread adoption of alphabetic writing systems. Earlier scripts, like cuneiform and hieroglyphs, were complex and limited to elite scribes. The Phoenicians, around 1200 BCE, created a simple alphabet based on consonantal symbols. This innovation was later adapted by the Greeks and Romans, forming the basis of most modern alphabets.  

The alphabet represented a revolutionary communication tool because it greatly simplified reading and writing, enabling broader literacy, recordkeeping, and administrative efficiency. It facilitated the transmission of ideas, laws, and culture across expanding Iron Age societies, making written communication more accessible and durable than oral or symbolic systems.  

**Answer:** The revolutionary communication tool developed during the Iron Age was the alphabetic writing system, first pioneered by the Phoenicians and later adopted and adapted by Greeks and Romans, transforming human communication and literacy.",0.2117647058823529,7.042586487430288,0.8761568069458008,0.40784313725490196,0.23529411764705885,0.81745297
285,pre1500,gpt-5-chat-latest,cot,What role did the Palk Strait play in the Chola's control of maritime trade during their golden age?,"In terms of geopolitical strategy, the Palk Strait functioned as an essential artery for the Chola's maritime dominance during their period of expansion. This control was critical in ensuring the safe passage of trade, which included spices, textiles, and other goods, directly contributing to the wealth of the Chola Empire. By restricting access and enhancing trade tariffs in the Palk Strait, the Cholas effectively exerted control over regional trade dynamics. Furthermore, this strategic advantage allowed the Cholas to weaken rival states, as illustrated by their naval operations against Srivijaya, which not only decimated their port systems but also served as a deterrent against other potential threats. Thus, the Palk Strait was not just a geographical feature; it was a key element in the economic strategy that fueled the Chola Empire's status and power during its golden age.","The Palk Strait, the narrow stretch of sea separating southern India from Sri Lanka, was a crucial maritime zone for the Cholas during their golden age (9th–13th centuries CE). Its strategic location allowed the Cholas to control the main sea routes linking the Indian subcontinent with Sri Lanka and further with Southeast Asia. By dominating the Palk Strait, the Cholas could monitor, protect, and tax trade passing between the east and west coasts of the Indian Ocean. It also served as a naval base and launch point for their expeditions, including the conquest of northern Sri Lanka and later maritime campaigns toward Srivijaya. Control of this passage enhanced their influence over the movement of valuable goods such as spices, pearls, and textiles, integrating the Tamil coast into the wider Indian Ocean trade network. Thus, mastery of the Palk Strait enabled the Chola Empire to sustain its naval supremacy, secure economic prosperity, and project power across maritime Asia.",0.23129251700680273,10.971746811887673,0.8847825527191162,0.46779661016949153,0.2305084745762712,0.88911396
1508,pre1500,gpt-5-chat-latest,cot,"What significant migration of Homo sapiens occurred around 100,000 years ago?","Around **100,000 years ago**, significant groups of **Homo sapiens** began leaving the **African continent**, marking the start of a global migration that would extend for tens of thousands of years. This migration initiated after groups crossed the **Sinai Peninsula** into **southwest Asia**. Early human populations likely traveled along the coastal routes, eventually reaching regions such as **India** and **China** by approximately **70,000 years ago**. These movements not only expanded the geographic distribution of our species but also continued into areas like **Malaysia**, **Indonesia**, and ultimately to the shores of **Australia** and **Papua New Guinea**, where evidence of settlements can be traced back at least **45,000 years**. The migration was driven by resource scarcity due to increasingly dry conditions in Africa, compelling these hunter-gatherer groups to seek out essential survival resources.","Around 100,000 years ago, a major migration of Homo sapiens began out of Africa. Anatomically modern humans, who had evolved in Africa roughly 200,000–300,000 years earlier, started dispersing along coastal routes into the Arabian Peninsula and the Levant. This movement marked the earliest significant expansion of Homo sapiens beyond Africa. Environmental shifts—such as changing climates and expanding habitable zones—likely facilitated these journeys. Over subsequent tens of thousands of years, descendants of these migrants spread across Eurasia, eventually reaching Australia, Europe, and later the Americas. This “Out of Africa” migration laid the foundation for the global distribution of modern humans.",0.2532751091703057,10.279929637946355,0.8907814621925354,0.4937238493723849,0.20920502092050208,0.8679708
209,pre1500,gpt-5-chat-latest,cot,What were the main factors that led to the aversion to Mongol rule in China in the mid-fourteenth century?,"The aversion to Mongol rule in China during the mid-fourteenth century can be attributed to multiple interrelated factors:

1. **Political Instability**: By the early fourteenth century, the Mongol Empire was characterized by political instability and shifting relationships with the peoples they had conquered. Such instability was felt at the local levels in China, contributing to dissatisfaction with Mongol leadership.
2. **Economic Crisis**: The combination of rapid inflation and the impact of the bubonic plague devastated the economy, severely undermining the credibility of the Yuan dynasty and increasing the hardship faced by the populace.
3. **Cultural Assimilation and Conflict**: Despite being at the heart of the Mongol Empire, the contrasting cultural practices led to a perception of Mongols as outsiders, intensifying sentiments against Mongol governance.

These factors together created an environment ripe for rebellion, ultimately leading to the rise of the Ming dynasty after the downfall of the Yuan in 1368.","Aversion to Mongol rule in China by the mid-fourteenth century stemmed from political, economic, social, and environmental factors. The Mongol Yuan dynasty, founded by Kublai Khan, maintained a rigid ethnic hierarchy that privileged Mongols and Central Asians over native Chinese, fostering resentment. Heavy taxation and corruption burdened peasants, while government inefficiency allowed local administrators to abuse power. Economic decline intensified as costly military campaigns and declining trade eroded resources. Environmental disasters—especially floods of the Yellow River and recurring famine—further undermined public confidence. The plague (Black Death) heightened suffering and mortality. Culturally, Mongol rulers were perceived as foreign oppressors who disrespected Confucian norms and traditions, alienating Chinese elites. Combined, these factors triggered widespread revolts, most notably the Red Turban Rebellion, which ultimately led to the collapse of Yuan authority and the rise of the Ming dynasty.",0.16842105263157894,8.830057087082446,0.8827353715896606,0.37370242214532867,0.2629757785467128,0.8258914
